2019-10-31 21:58:32.353358,ETHUSDT,181.8,0.92,0.65,0.52,0.52,0.65
2019-10-31 21:59:02.970920,ETHUSDT,181.74,0.92,0.65,0.52,0.53,0.65
2019-10-31 21:59:33.588908,ETHUSDT,181.57,0.92,0.65,0.53,0.53,0.65
2019-10-31 22:00:04.182543,ETHUSDT,181.53,0.92,0.66,0.53,0.53,0.65
2019-10-31 22:00:34.620470,ETHUSDT,181.58,0.92,0.66,0.53,0.53,0.65
2019-10-31 22:01:05.237115,ETHUSDT,181.71,0.92,0.66,0.53,0.53,0.65
2019-10-31 22:01:35.855010,ETHUSDT,181.64,0.92,0.66,0.53,0.53,0.65
2019-10-31 22:02:06.362561,ETHUSDT,181.77,0.92,0.66,0.53,0.53,0.65
2019-10-31 22:02:36.967845,ETHUSDT,181.94,0.92,0.66,0.53,0.53,0.65
2019-10-31 22:03:07.401338,ETHUSDT,181.98,0.92,0.66,0.53,0.53,0.65
2019-10-31 22:03:37.922683,ETHUSDT,181.85,0.92,0.66,0.53,0.53,0.65
2019-10-31 22:04:08.534555,ETHUSDT,181.92,0.92,0.66,0.53,0.53,0.65
2019-10-31 22:04:39.153080,ETHUSDT,181.9,0.93,0.66,0.53,0.53,0.65
2019-10-31 22:05:09.771087,ETHUSDT,181.9,0.93,0.67,0.53,0.53,0.66
2019-10-31 22:05:40.164609,ETHUSDT,181.89,0.93,0.67,0.53,0.53,0.66
2019-10-31 22:06:10.699550,ETHUSDT,181.95,0.93,0.67,0.53,0.53,0.66
2019-10-31 22:06:41.214069,ETHUSDT,181.9,0.93,0.67,0.53,0.53,0.66
2019-10-31 22:07:11.730163,ETHUSDT,181.93,0.93,0.67,0.53,0.53,0.66
2019-10-31 22:07:42.348380,ETHUSDT,181.89,0.93,0.67,0.53,0.53,0.66
2019-10-31 22:08:12.965102,ETHUSDT,181.88,0.94,0.67,0.53,0.53,0.66
2019-10-31 22:08:43.583029,ETHUSDT,181.83,0.94,0.67,0.53,0.53,0.66
2019-10-31 22:09:14.100148,ETHUSDT,181.87,0.94,0.67,0.53,0.53,0.66
2019-10-31 22:09:44.716392,ETHUSDT,181.86,0.94,0.67,0.53,0.53,0.66
2019-10-31 22:10:15.334888,ETHUSDT,181.85,0.94,0.67,0.53,0.53,0.66
2019-10-31 22:10:45.951614,ETHUSDT,181.84,0.94,0.67,0.53,0.53,0.66
2019-10-31 22:11:16.569560,ETHUSDT,181.94,0.94,0.67,0.53,0.53,0.66
2019-10-31 22:11:47.188171,ETHUSDT,181.74,0.94,0.68,0.53,0.53,0.66
2019-10-31 22:12:17.805622,ETHUSDT,181.55,0.94,0.68,0.54,0.54,0.66
2019-10-31 22:12:48.320877,ETHUSDT,181.59,0.94,0.68,0.54,0.54,0.66
2019-10-31 22:13:18.733582,ETHUSDT,181.65,0.94,0.68,0.54,0.54,0.66
2019-10-31 22:13:49.350970,ETHUSDT,181.63,0.94,0.68,0.54,0.54,0.66
2019-10-31 22:14:19.735958,ETHUSDT,181.52,0.94,0.68,0.54,0.54,0.66
